V1	V2	V3	V4
0.0305	0.0258	0.274363212	0.471784451
0.0323	0.0256	0.296735822	0.4623641
0.0242	0.0256	0.20111344	0.462765116
0.0351	0.0213	0.333273055	0.363931505
0.0258	0.0298	0.218393668	0.567733864
0.031	0.027	0.278623132	0.48831697
0.0316	0.0269	0.289066725	0.484047814
0.0296	0.0264	0.264631481	0.478801659
0.0313	0.0251	0.287140529	0.448014398
0.0302	0.0253	0.272220387	0.456351902
0.0313	0.0293	0.28519062	0.557314194
0.0316	0.0222	0.290983642	0.385935724
0.0243	0.0262	0.20566128	0.476807216
0.0313	0.0293	0.28519062	0.557314194
0.0352	0.0257	0.334934894	0.468478092
0.0313	0.0256	0.286355642	0.461908617
0.0288	0.0253	0.259382958	0.456359218
0.0262	0.0223	0.228327224	0.393758182
0.0246	0.0251	0.20924472	0.449497572
0.0241	0.0223	0.198634282	0.388357487
0.0287	0.0275	0.257218853	0.503597167
0.0252	0.0295	0.214828355	0.564022677
0.0235	0.0274	0.186622433	0.500948384
0.0342	0.0301	0.315979047	0.577144707
0.0265	0.0213	0.22938019	0.365895196
0.0323	0.0264	0.297671006	0.479293175
0.034	0.0224	0.318270219	0.397490839
0.0236	0.0278	0.189768419	0.519266712
0.0242	0.0251	0.201166495	0.450429238
0.0277	0.0272	0.238977015	0.49595693
0.0315	0.0269	0.285024356	0.485876726
0.0321	0.0253	0.294553861	0.456043096
0.0323	0.0289	0.29359615	0.553049949
0.0245	0.0253	0.205783909	0.457520118
0.022	0.0248	0.164913763	0.440428131
0.0269	0.0221	0.23381898	0.383908184
0.028	0.0298	0.247268053	0.568892542
0.0377	0.0277	0.367024586	0.515361192
0.0274	0.0213	0.238870813	0.361872425
0.0351	0.0251	0.332224232	0.450759781
0.0357	0.0255	0.34123234	0.459314408
0.0302	0.0284	0.272718506	0.53335104
0.0313	0.0249	0.286192216	0.444778715
0.0314	0.026	0.283641775	0.47305538
0.0259	0.0302	0.220857037	0.578710858
0.0267	0.0266	0.233044288	0.481632992
0.0301	0.0228	0.270009417	0.400012785
0.0314	0.0259	0.285180167	0.472940018
0.0297	0.0264	0.26680465	0.477858992
0.0376	0.0285	0.365322456	0.540410927
0.0299	0.0264	0.268403053	0.477430679
0.0309	0.026	0.279455402	0.473153799
0.032	0.0253	0.293773868	0.456041378
0.0341	0.0255	0.31920379	0.459139331
0.0261	0.0303	0.224920503	0.581859121
0.0306	0.0298	0.27596879	0.568939651
0.0277	0.0256	0.240423215	0.465402127
0.032	0.0305	0.290469416	0.583116417
0.0236	0.0275	0.191555222	0.503481938
0.0354	0.0288	0.3356774	0.546848126
0.0315	0.0269	0.284872817	0.485205002
0.0278	0.0225	0.239239533	0.39910591
0.0306	0.0298	0.27596879	0.568939651
0.0306	0.0247	0.276117192	0.428877954
0.0296	0.0253	0.266913446	0.455080438
0.0301	0.0311	0.269855169	0.587814043
0.0268	0.0223	0.232330029	0.393458867
0.0229	0.0257	0.174416814	0.468116865
0.0309	0.0269	0.277661289	0.484698005
0.0235	0.0246	0.185702052	0.425405239
0.0262	0.0223	0.228327224	0.393758182
0.0258	0.0197	0.221798633	0.325181838
0.0382	0.0268	0.374251836	0.488381418
0.0311	0.025	0.281748742	0.44571344
0.0307	0.0251	0.277350598	0.448681916
0.0244	0.0251	0.203628409	0.450684642
0.0388	0.0267	0.378225998	0.484629021
0.0247	0.0246	0.20983075	0.426390178
0.0261	0.0213	0.227876737	0.364164337
0.0305	0.0264	0.274302021	0.478779516
0.0301	0.0256	0.270485619	0.460968086
0.032	0.0284	0.290205527	0.537692815
0.0362	0.0278	0.347717721	0.516225245
0.0313	0.0252	0.286914893	0.45377826
0.0398	0.0259	0.390290215	0.473972245
0.0376	0.0295	0.364029718	0.565555272
0.0302	0.0264	0.270496539	0.47793401
0.037	0.0222	0.358941921	0.388332617
0.038	0.0257	0.374570856	0.472834808
0.0301	0.0256	0.270359432	0.464642667
0.0313	0.0256	0.286012075	0.462764345
0.0363	0.0288	0.346301862	0.543730014
0.0325	0.0272	0.296471738	0.495159381
0.0317	0.0252	0.290215266	0.452440005
0.0231	0.0253	0.176582341	0.455380013
0.0315	0.0261	0.289004735	0.475684245
0.0379	0.0277	0.371254978	0.515893496
0.0235	0.0241	0.186788735	0.418305823
0.0316	0.0201	0.289797398	0.333899395
0.0315	0.0251	0.289450782	0.448841162
0.0296	0.0278	0.264460901	0.515754717
0.0315	0.0268	0.284697191	0.482820374
0.0311	0.0286	0.281716445	0.538695852
0.035	0.0264	0.329471518	0.478607969
0.0277	0.0222	0.240924044	0.385203435
0.0278	0.0222	0.242801838	0.387112989
0.0295	0.0209	0.264762587	0.349875569
0.0236	0.0276	0.18924988	0.508811417
0.0301	0.0228	0.270009417	0.400012785
0.0322	0.0266	0.294595477	0.481158352
0.0314	0.0255	0.288202428	0.460409641
0.0306	0.0248	0.275570855	0.441960163
0.0235	0.0272	0.185780743	0.493970137
0.0314	0.0252	0.288779132	0.453318095
0.0275	0.0289	0.238477805	0.547079611
0.0309	0.0264	0.279386367	0.479885209
0.0305	0.031	0.274956625	0.587415571
0.028	0.0204	0.248051333	0.337947259
0.0315	0.0258	0.288335126	0.469237989
0.0306	0.0293	0.275872269	0.558810427
0.0388	0.0242	0.380416496	0.422169402
0.0311	0.0252	0.281528982	0.451948178
0.0326	0.0283	0.296539438	0.530429474
0.0329	0.0261	0.305446962	0.474095156
0.0395	0.0259	0.387774958	0.475256972
0.0332	0.0288	0.304806669	0.546716657
0.0317	0.0253	0.29120505	0.455867661
0.0302	0.0256	0.271665167	0.46212782
0.0302	0.0258	0.269849199	0.468998595
0.0257	0.0221	0.217480084	0.382461817
0.0285	0.0255	0.253160571	0.460675034
0.0301	0.0208	0.272956945	0.348557108
0.0391	0.0253	0.38300824	0.459242325
0.0244	0.0244	0.206764796	0.422788905
0.022	0.0279	0.168553537	0.523437016
0.0369	0.0302	0.355839621	0.581572649
0.0378	0.0271	0.368941915	0.49172686
0.0338	0.0269	0.314264291	0.485442783
0.0221	0.0255	0.167887914	0.457595035
0.0257	0.0327	0.218351097	0.611376259
0.0241	0.0251	0.200391659	0.450955149
0.0314	0.0257	0.286418628	0.468557535
0.0262	0.0213	0.228699528	0.365750944
0.0302	0.0252	0.272768294	0.453901471
0.0235	0.0295	0.190409639	0.562036618
0.0366	0.0257	0.353270735	0.469066948
0.0244	0.0228	0.204046824	0.400646861
0.0378	0.0273	0.368369209	0.501220325
0.0268	0.0223	0.232330029	0.393458867
0.0245	0.0299	0.203910854	0.572258583
0.0296	0.0246	0.267788053	0.427298249
0.0352	0.0221	0.338251189	0.381993657
0.0351	0.0278	0.332270424	0.515725486
0.0242	0.0293	0.197630201	0.560082193
0.0344	0.0219	0.324906823	0.375692135
0.0296	0.0258	0.265664936	0.469286976
0.0373	0.0218	0.360723947	0.379517926
0.0305	0.0258	0.273731201	0.468879114
0.0245	0.0208	0.206118562	0.348586678
0.0246	0.0223	0.208391668	0.390856082
0.0344	0.0219	0.321862972	0.376658301
0.0302	0.0252	0.27131056	0.451736269
0.0362	0.0272	0.348186867	0.497539845
0.0318	0.0264	0.292677256	0.477288015
0.0353	0.0289	0.332366383	0.552692253
0.0286	0.0192	0.251711549	0.309347498
0.0247	0.0219	0.210136914	0.373842868
0.0308	0.0256	0.279770718	0.463492146
0.0308	0.0256	0.279888609	0.467328058
0.0353	0.0271	0.332878832	0.490486515
0.037	0.0221	0.359912216	0.384625119
0.0259	0.0273	0.223805349	0.498866989
0.0301	0.0208	0.272604769	0.346355202
0.0311	0.0258	0.280644267	0.470752298
0.0306	0.0252	0.276793033	0.454007714
0.0261	0.0213	0.227876737	0.364164337
0.0312	0.0261	0.281812312	0.475013394
0.0334	0.031	0.308395061	0.587486487
0.0236	0.0246	0.189607079	0.425827636
0.0319	0.0261	0.293110863	0.4752783
0.0323	0.0261	0.296695241	0.475540411
0.0347	0.0302	0.322380345	0.580442615
0.0307	0.0266	0.275079556	0.481029273
0.0254	0.0297	0.215865262	0.566891365
0.0363	0.0283	0.347137317	0.530975677
0.0279	0.0266	0.245056537	0.481041579
0.028	0.0289	0.246750847	0.551155515
0.0325	0.0258	0.299834173	0.469942616
0.0239	0.0275	0.196144177	0.503600974
0.0322	0.0192	0.294935989	0.306739254
0.0307	0.0256	0.27714718	0.462284022
0.0334	0.0223	0.309242689	0.39395822
0.0322	0.0268	0.294303945	0.483366897
0.0308	0.0252	0.279418066	0.452777848
0.0267	0.0213	0.231203895	0.360530182
0.0286	0.0239	0.255918959	0.41550849
0.0314	0.0256	0.288656819	0.46235478
0.0321	0.0266	0.293540248	0.48160915
0.0245	0.0293	0.204313597	0.556849002
0.0285	0.0205	0.251357682	0.339873746
0.0285	0.0255	0.253160571	0.460675034
0.0328	0.0244	0.302549694	0.424050321
0.0363	0.0283	0.348617313	0.536291637
0.0257	0.0278	0.222999321	0.520544418
0.029	0.0283	0.260334226	0.531114203
0.0268	0.0253	0.233208927	0.454986124
0.0307	0.0264	0.274917075	0.477266997
0.0303	0.0268	0.270884314	0.483286118
0.0313	0.0269	0.281220043	0.485348751
0.0328	0.0224	0.302332882	0.397977092
0.0314	0.0261	0.285224144	0.475437369
0.0233	0.0283	0.180903868	0.53138892
0.0377	0.024	0.368640997	0.417562691
0.0353	0.0193	0.33589738	0.314234643
0.0358	0.0276	0.341984671	0.50589973
0.0274	0.0328	0.237564404	0.61167671
0.0311	0.0252	0.282349617	0.454323011
0.0241	0.0223	0.198634282	0.388357487
0.0304	0.0256	0.273318086	0.462509117
0.0299	0.0256	0.268641355	0.463255928
0.0314	0.0256	0.288020073	0.462522671
0.038	0.0245	0.374187415	0.430000867
0.038	0.0245	0.373442454	0.428963998
0.0323	0.0258	0.29733754	0.469559334
0.0328	0.0219	0.301799083	0.379060329
0.0375	0.0248	0.364921518	0.444664551
0.0302	0.0256	0.272856082	0.464954829
0.028	0.0288	0.246394115	0.546407211
0.0235	0.0244	0.183654574	0.422136834
0.0364	0.0241	0.350634021	0.420645835
0.0242	0.0247	0.201392485	0.434886829
0.0349	0.0219	0.329815572	0.378927409
0.0253	0.0221	0.215538523	0.383493523
0.0257	0.0214	0.217831556	0.368814233
0.0363	0.0291	0.348946036	0.554283351
0.0402	0.0276	0.392238274	0.516639552
0.0351	0.0279	0.330709788	0.521021719
0.0302	0.0261	0.270031271	0.474158248
0.0324	0.0256	0.299530827	0.466163968
0.0244	0.0222	0.204466303	0.386477098
0.0298	0.0264	0.267894714	0.479685844
0.0361	0.0261	0.347772483	0.47579371
0.0277	0.0219	0.241025532	0.379589574
0.0308	0.0256	0.277939497	0.461123666
0.0285	0.0283	0.251865621	0.531423091
0.0369	0.0295	0.355473513	0.564945797
0.0385	0.0291	0.375341574	0.556059431
0.0317	0.0252	0.290215266	0.452440005
0.0246	0.0287	0.206757805	0.542204392
0.0242	0.0251	0.201166495	0.450429238
0.0327	0.0244	0.30271374	0.421927143
0.0317	0.0209	0.292054217	0.349664637
0.0306	0.0252	0.276570608	0.453638355
0.0307	0.0261	0.275191716	0.474712727
0.0382	0.0274	0.374565219	0.506208677
0.0308	0.0264	0.277306597	0.47814318
0.0288	0.0242	0.258052832	0.419014435
0.0268	0.0287	0.231880054	0.541329113
0.0258	0.0236	0.220992641	0.411944278
0.0245	0.0283	0.202723051	0.528965837
0.0386	0.027	0.376899989	0.496136839
0.0296	0.0219	0.267234723	0.374127709
0.0371	0.0231	0.360431124	0.405187833
0.0242	0.0256	0.20111344	0.462765116
0.0269	0.0276	0.235474772	0.505123341
0.0296	0.0258	0.264476206	0.471758239
0.0354	0.0286	0.336524108	0.540642281
0.0307	0.0249	0.27766107	0.443706163
0.0286	0.0213	0.25459421	0.362455836
0.0262	0.0232	0.228350543	0.404709866
0.027	0.0244	0.234591925	0.421885944
0.0311	0.0256	0.28158853	0.467383907
0.0323	0.0261	0.299203976	0.475520716
0.0303	0.0259	0.271558327	0.472789768
0.0321	0.0264	0.294776615	0.477820417
0.0311	0.0255	0.282315862	0.460794031
0.0257	0.0223	0.218039868	0.39317087
0.0307	0.0246	0.277536158	0.427053949
0.0308	0.0253	0.279902698	0.456049965
0.0336	0.0323	0.310199032	0.601498149
0.0302	0.0258	0.269580186	0.468822292
0.0268	0.0294	0.231745099	0.561379823
0.0308	0.025	0.278440013	0.44569285
0.0279	0.0216	0.247044086	0.369936377
0.0332	0.0246	0.308491073	0.426647022
0.0306	0.0258	0.274557646	0.468975687
0.035	0.0268	0.327820272	0.482856568
0.0305	0.0248	0.27464361	0.440312278
0.0268	0.0224	0.234794498	0.396520982
0.0297	0.0305	0.268175473	0.584439491
0.0357	0.0232	0.34047962	0.403826103
0.0318	0.0192	0.291350586	0.306705978
0.0351	0.0269	0.329429374	0.486257431
0.0319	0.0272	0.291248219	0.497078708
0.0235	0.0233	0.188118888	0.407714853
0.0235	0.0249	0.181892147	0.443485653
0.0364	0.0292	0.34968724	0.555464136
0.0261	0.0293	0.225937555	0.556998285
0.0314	0.0258	0.287292461	0.470573377
0.0378	0.0278	0.367546193	0.524591494
0.0306	0.0244	0.276426017	0.42301023
0.0234	0.0289	0.181309235	0.548515179
0.0236	0.0269	0.191208887	0.484762545
0.0342	0.0336	0.319723939	0.629547794
0.0315	0.0269	0.285632956	0.485109185
0.0345	0.0331	0.322599776	0.618448045
0.0314	0.0266	0.287037923	0.481273325
0.0354	0.0274	0.33865467	0.502983252
0.0369	0.0294	0.355514183	0.563838653
0.0296	0.0256	0.266681603	0.462042299
0.0308	0.0255	0.278695523	0.460508803
0.0278	0.0293	0.241312669	0.558750782
0.0278	0.0222	0.244762163	0.384883813
0.031	0.0268	0.279840152	0.482888544
0.0361	0.0284	0.343601704	0.534055688
0.0249	0.0192	0.213458849	0.312581527
0.0329	0.0302	0.300899809	0.578831232
0.0287	0.0274	0.256840386	0.502625716
0.0345	0.0331	0.322147847	0.617132141
0.0307	0.0276	0.27577952	0.509756615
0.0352	0.0183	0.33805114	0.279767836
0.0247	0.0261	0.213561383	0.476186539
0.0362	0.0222	0.349627661	0.392489138
0.031	0.0284	0.280016493	0.536669396
0.0351	0.0279	0.330709788	0.521021719
0.0299	0.0256	0.268713824	0.46107564
0.0316	0.0267	0.289038991	0.482008757
0.0323	0.0261	0.296135634	0.476366751
0.0326	0.0294	0.296830064	0.562665292
0.0297	0.0256	0.268188392	0.461832797
0.0235	0.0295	0.191292926	0.560938156
0.0286	0.0213	0.25459421	0.362455836
0.0291	0.0258	0.261129252	0.469273389
0.0388	0.0254	0.380169427	0.466168708
0.0313	0.0269	0.281417189	0.48428701
0.0328	0.0219	0.301799083	0.379060329
0.0375	0.0254	0.363440758	0.459114294
0.0352	0.0294	0.329887479	0.562425219
0.035	0.0224	0.331623951	0.398023697
0.0314	0.0257	0.285605787	0.46750726
0.0257	0.0297	0.216765057	0.566959663
0.0339	0.0251	0.314657123	0.447396357
0.0362	0.024	0.348562136	0.417034556
0.0308	0.0255	0.278615727	0.459459935
0.0314	0.0257	0.285243417	0.468180452
0.0235	0.0266	0.184187296	0.481280342
0.0296	0.0264	0.264957522	0.477250021
0.0324	0.0233	0.295927915	0.406357097
0.0337	0.0213	0.31152849	0.36594009
0.0279	0.0232	0.245374935	0.404248489
0.0336	0.0223	0.310030445	0.391637299
0.0305	0.0257	0.273566442	0.468199291
0.0235	0.0249	0.182613114	0.445270913
0.0324	0.0261	0.299610956	0.473845988
0.0216	0.0248	0.160300338	0.43926385
0.0287	0.0195	0.25507905	0.320475823
0.0297	0.0258	0.266936315	0.471978202
0.0275	0.0305	0.23750146	0.584016127
0.0338	0.0213	0.314049104	0.361212518
0.0277	0.0256	0.240127394	0.467129203
0.0302	0.0252	0.271528587	0.452217537
0.0313	0.0284	0.287208334	0.533979632
0.0302	0.0247	0.273043899	0.433401693
0.0263	0.0224	0.229244117	0.397462745
0.0314	0.0255	0.289017212	0.460839301
0.0341	0.0258	0.318501903	0.470941233
0.0313	0.0205	0.283772778	0.342663529
0.0296	0.0258	0.265536714	0.471500306
0.0307	0.0256	0.277067628	0.461764182
0.0259	0.0258	0.226748142	0.47188493
0.0306	0.0255	0.276488525	0.45953308
0.0336	0.0238	0.311251995	0.413294561
0.0334	0.0211	0.309588611	0.358593941
0.0241	0.0272	0.198293858	0.497563985
0.0375	0.0246	0.364633598	0.429270382
0.0274	0.0213	0.238870813	0.361872425
0.0314	0.0256	0.28855887	0.466162515
0.0309	0.0183	0.278720039	0.281443333
0.0315	0.0233	0.287778244	0.407523252
0.0278	0.0269	0.239189861	0.485533624
0.0383	0.0232	0.375918091	0.409277682
0.0334	0.0293	0.308047227	0.556854023
0.028	0.028	0.245617922	0.527181003
0.0323	0.0256	0.298371781	0.46387954
0.026	0.0251	0.224527138	0.450470704
0.035	0.0268	0.327820272	0.482856568
0.0354	0.0288	0.33387399	0.543493958
0.0306	0.0268	0.273807126	0.482404533
0.0328	0.0222	0.301743855	0.385537724
0.035	0.0232	0.32878178	0.404275393
0.032	0.0261	0.293563499	0.47436656
0.0302	0.0274	0.269861862	0.50194641
0.0287	0.021	0.255854324	0.353385316
0.0302	0.0253	0.273162559	0.455044941
0.0309	0.0261	0.279694649	0.476652203
0.0349	0.0255	0.327722116	0.459570339
0.0314	0.0256	0.288586409	0.461896966
0.0313	0.0286	0.286473525	0.540849398
0.0308	0.0209	0.279635761	0.352570961
0.0257	0.0297	0.216765057	0.566959663
0.0287	0.0213	0.256675099	0.36545808
0.0303	0.0266	0.271593792	0.481508673
0.0382	0.0272	0.373698128	0.502151875
0.032	0.0258	0.294126566	0.470342876
0.0321	0.0253	0.294544196	0.454823389
0.0306	0.0251	0.276244654	0.44928508
0.0304	0.0268	0.271860949	0.483098034
0.0314	0.0251	0.288402394	0.451620584
0.0323	0.0258	0.295419499	0.472358622
0.0244	0.0229	0.204372876	0.401742107
0.0244	0.0278	0.204246099	0.516135316
0.0334	0.0288	0.307168046	0.544913487
0.0311	0.0251	0.281473849	0.449949128
0.035	0.0261	0.33045152	0.476416266
0.0308	0.0253	0.278014928	0.456936944
0.0304	0.0256	0.273382836	0.46487486
0.0278	0.0247	0.243069685	0.428493871
0.0314	0.0246	0.287374215	0.426855336
0.0296	0.0264	0.26629103	0.47925533
0.0343	0.0293	0.316884557	0.554858619
0.0329	0.0248	0.303383285	0.440857706
0.0357	0.0256	0.341729471	0.46348514
0.0321	0.0253	0.295140174	0.457221871
0.0326	0.0284	0.298862257	0.53375537
0.0388	0.0282	0.377891314	0.536182729
0.0318	0.0252	0.292573693	0.452347202
0.0336	0.0313	0.310646029	0.589303606
0.0252	0.0247	0.21408325	0.433924043
0.0306	0.0251	0.275575861	0.449979994
0.0314	0.0264	0.286248953	0.478075703
0.0298	0.0278	0.267117271	0.518014121
0.0302	0.0256	0.272505388	0.462923068
0.0355	0.0242	0.339176399	0.419778109
0.0375	0.0273	0.361460217	0.502679771
0.0329	0.0253	0.30498458	0.455508535
0.0349	0.0247	0.328006474	0.43747984
0.0235	0.0264	0.187911816	0.477728241
0.0306	0.0213	0.275241489	0.363918268
0.0378	0.0275	0.367648378	0.508389578
0.0296	0.0258	0.266256034	0.47042683
0.0285	0.0279	0.252317296	0.525404164
0.0376	0.0263	0.365419848	0.480426545
0.0364	0.0246	0.351020886	0.428171503
0.0296	0.0293	0.267768996	0.557775897
0.0297	0.0278	0.264916325	0.51668836
0.0241	0.0272	0.196852085	0.490854219
0.0296	0.0264	0.264836144	0.478675827
0.036	0.0247	0.34705943	0.431608321
0.0295	0.0282	0.265103468	0.528237482
0.0313	0.0251	0.286318349	0.448683451
0.0262	0.0223	0.228159734	0.393895872
0.0311	0.0201	0.282188267	0.334845657
0.0365	0.0246	0.352008423	0.428634275
0.0296	0.0257	0.266345045	0.467673295
0.0304	0.0255	0.273750467	0.45812476
0.0314	0.0252	0.288460684	0.454252108
0.034	0.0216	0.316553112	0.370771671
0.0295	0.0261	0.264356152	0.475370372
0.0323	0.026	0.299276707	0.473164162
0.0302	0.0284	0.272718506	0.53335104
0.0345	0.0242	0.323136852	0.420002518
0.0349	0.022	0.329447726	0.380547872
0.0312	0.0303	0.282938565	0.581053076
0.0303	0.031	0.274299618	0.587467609
0.0355	0.0219	0.341402068	0.378654292
0.0314	0.0257	0.284043548	0.467879132
0.0306	0.0255	0.276636583	0.457936808
0.0303	0.0264	0.271071137	0.479510575
0.0259	0.0186	0.220477794	0.292360868
0.0325	0.0276	0.297017784	0.508451274
0.0301	0.0255	0.27004578	0.459638857
0.0345	0.0234	0.322560869	0.410716683
0.0351	0.0253	0.333833704	0.454806387
0.0226	0.0252	0.171345762	0.453811396
0.0302	0.0256	0.272563205	0.464284928
0.0323	0.0261	0.298693042	0.476515335
0.0326	0.0294	0.296830064	0.562665292
0.0296	0.0205	0.267537214	0.341128364
0.0277	0.0256	0.240423215	0.465402127
0.0306	0.0209	0.276294295	0.35153031
0.0337	0.025	0.312623042	0.447153053
0.0285	0.0223	0.252724691	0.389699682
0.0352	0.0279	0.33254079	0.525740606
0.0329	0.0253	0.30498458	0.455508535
0.0345	0.0256	0.322348646	0.467333661
0.0359	0.0298	0.34160222	0.567724161
0.0317	0.0256	0.291641101	0.461709006
0.034	0.0283	0.312703201	0.529761809
0.0321	0.0253	0.294902642	0.456589372
0.0277	0.0183	0.242452461	0.281895384
0.0235	0.0278	0.182201521	0.516694218
0.027	0.0244	0.234591925	0.421885944
0.0307	0.0213	0.277431204	0.363557651
0.0324	0.0277	0.295748097	0.513249517
0.033	0.0229	0.306675198	0.402423841
0.0352	0.0325	0.332636472	0.60756282
0.0249	0.0256	0.210908151	0.462668688
0.0285	0.029	0.25087987	0.553872658
0.0295	0.0223	0.264917848	0.393243831
0.0308	0.0256	0.279576426	0.461169405
0.0363	0.0298	0.347431353	0.568207804
0.0311	0.0302	0.281658727	0.580610366
0.033	0.0209	0.306128142	0.349825452
0.0354	0.0276	0.337476867	0.507224913
0.0361	0.0298	0.343839922	0.570014267
0.035	0.0278	0.32991937	0.518931951
0.0394	0.0282	0.386056581	0.535506297
0.035	0.0232	0.32878178	0.404275393
0.0323	0.0252	0.298281368	0.451972153
0.0315	0.0277	0.28920856	0.5126616
0.031	0.0251	0.280646054	0.450711877
0.0313	0.0255	0.287062255	0.458838829
0.0313	0.0194	0.285984677	0.317556669
0.0229	0.0234	0.174933341	0.410186174
0.0317	0.0247	0.292374884	0.431952926
0.0317	0.0251	0.291806651	0.450419217
0.0317	0.0264	0.291209472	0.47874097
0.0323	0.0261	0.299324291	0.473835553
0.0313	0.0213	0.2842885	0.363891606
0.0332	0.0312	0.307001313	0.588341738
0.0398	0.0249	0.389538924	0.450335643
0.0309	0.0278	0.277900313	0.516561467
0.0395	0.0281	0.387105527	0.530260157
0.0245	0.0271	0.209497951	0.489857293
0.035	0.0278	0.32991937	0.518931951
0.0302	0.0252	0.273058358	0.45441783
0.0317	0.0255	0.290138798	0.459290389
0.0258	0.027	0.222500122	0.486684294
0.0299	0.0256	0.269030461	0.461208983
0.0307	0.0261	0.276687547	0.474730652
0.0302	0.0253	0.27211253	0.455155307
0.0351	0.0278	0.332270424	0.515725486
0.0306	0.0253	0.276644104	0.456666234
0.0295	0.0264	0.264185972	0.477590766
0.0231	0.025	0.176630777	0.446976584
0.0352	0.0216	0.336816132	0.370525331
0.0305	0.0258	0.273392134	0.472425418
0.0365	0.0277	0.352072249	0.517707209
0.0318	0.0261	0.292586816	0.475738369
0.0288	0.0253	0.258787866	0.456544205
0.0249	0.0244	0.21360664	0.423669628
0.0342	0.027	0.317150102	0.488411128
0.0321	0.028	0.292835566	0.527055611
0.0308	0.0261	0.27787475	0.473723679
0.0261	0.0302	0.226718417	0.58086918
0.0378	0.0273	0.36697961	0.500041494
0.0319	0.0268	0.291235869	0.482900659
0.0313	0.0256	0.285857135	0.465957856
0.0352	0.0299	0.329129653	0.573297038
0.0315	0.0266	0.288823403	0.481701945
0.0219	0.0246	0.163465468	0.425909471
0.0314	0.0264	0.287066597	0.477201613
0.0313	0.0253	0.283091187	0.454738664
0.0346	0.0303	0.321746907	0.582326937
0.0301	0.0252	0.270788189	0.453133125
0.0308	0.0293	0.279754794	0.557222659
0.0359	0.0266	0.342466293	0.481168633
0.0347	0.0302	0.322380345	0.580442615
0.0314	0.0256	0.288023657	0.465652324
0.0231	0.0269	0.178016906	0.484734443
0.0339	0.0251	0.314657123	0.447396357
0.03	0.0204	0.272334988	0.336495083
0.0311	0.0256	0.282011571	0.461659766
0.0287	0.0275	0.257218853	0.503597167
0.0293	0.02	0.262534611	0.330213448
0.0266	0.0258	0.23099508	0.470709563
0.0313	0.0256	0.286042257	0.461898451
0.0227	0.0278	0.172645333	0.518598913
0.0308	0.0251	0.278041843	0.448139032
0.0383	0.0242	0.376446147	0.423967847
0.0327	0.0251	0.302175115	0.451203312
0.0317	0.0256	0.290986815	0.463785496
0.0326	0.0302	0.298739517	0.578036042
0.0312	0.0258	0.282213937	0.472320033
0.035	0.021	0.330370764	0.35442269
0.0358	0.0219	0.342164293	0.378848835
0.0251	0.0298	0.214530138	0.570066613
0.0279	0.0214	0.245789333	0.369224413
0.0337	0.0253	0.311522902	0.457496795
0.0221	0.0258	0.167599762	0.47018354
0.0258	0.0255	0.219020583	0.460571667
0.031	0.027	0.278431631	0.486853884
0.0326	0.0253	0.301070708	0.454717411
0.0306	0.0251	0.27513009	0.451679671
0.0309	0.0261	0.2790874	0.47491417
0.032	0.0283	0.290935363	0.529450272
0.028	0.0224	0.247774576	0.398086348
0.04	0.0259	0.391777105	0.476481411
0.0362	0.0277	0.348333963	0.511499253
0.0307	0.0256	0.27731429	0.465847322
0.032	0.0255	0.293805499	0.460389369
0.0259	0.0192	0.224087443	0.310599728
0.032	0.0253	0.293674661	0.455182228
0.0332	0.0283	0.30429271	0.531214076
0.0275	0.0271	0.238737003	0.489962622
0.0306	0.0209	0.276294295	0.35153031
0.0287	0.0328	0.25603027	0.61253227
0.0359	0.0289	0.340192586	0.552685049
0.0258	0.0255	0.222046504	0.457751951
0.0314	0.0289	0.288691216	0.553359252
0.0321	0.0184	0.294128145	0.283552749
0.028	0.0288	0.246394115	0.546407211
0.0313	0.0223	0.287019991	0.389772974
0.0376	0.0298	0.365342407	0.571791451
0.0317	0.0222	0.292746712	0.384590887
0.0296	0.0279	0.267549657	0.521273961
0.0303	0.0255	0.273203282	0.458736252
0.0363	0.0302	0.346267331	0.578460295
0.032	0.0264	0.293977187	0.478306265
0.0366	0.0278	0.351867613	0.521079383
0.0361	0.0289	0.342436688	0.550778745
0.0302	0.0255	0.272026934	0.458637116
0.0278	0.0279	0.2390922	0.525728478
0.0313	0.0251	0.284693608	0.448209934
0.03	0.0258	0.268675188	0.472069245
0.0276	0.0205	0.240328124	0.340135801
0.0267	0.0251	0.231043402	0.450675545
0.0307	0.0253	0.277708691	0.456788513
0.0247	0.0219	0.210136914	0.373842868
0.0258	0.0214	0.220024403	0.36697321
0.0342	0.0277	0.317658945	0.513619082
0.0333	0.0295	0.306750326	0.562948878
0.0383	0.023	0.377147538	0.404542906
0.0382	0.0245	0.375305825	0.430038428
0.0317	0.0252	0.291884289	0.454410507
0.0388	0.0286	0.377817805	0.54334352
0.0303	0.0258	0.272086916	0.470130043
0.0323	0.0241	0.296806743	0.417433383
0.032	0.0261	0.29339903	0.475312724
0.0296	0.0256	0.267445807	0.466352501
0.0313	0.0222	0.28394416	0.38433532
0.035	0.026	0.328509909	0.472968732
0.0364	0.0254	0.350582032	0.458335949
0.0285	0.029	0.25087987	0.553872658
0.0362	0.0278	0.347077842	0.515782416
0.0229	0.0253	0.174849976	0.456753087
0.0311	0.0258	0.28076797	0.471437961
0.0395	0.0239	0.387970809	0.418602164
0.0375	0.0269	0.362856232	0.488468542
